poi_id,poi_name,poi_parent,distance,poi_recommend_food,poi_big_category,poi_mid_category,poi_sub_category,poi_typecode,poi_biz_type,poi_address,poi_longitude,poi_latitude,poi_tel,poi_adcode,poi_adname,poi_gridcode,poi_cpid,poi_floor,poi_business_area,poi_rating,poi_cost
B0FFH5OJXN,小孟徐州杂粮煎饼,,"杂粮煎饼,土豆丝",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,三七八巷,118.791168,32.015454,15952010097;15178228078,320104,秦淮区,4818061320,,,夫子庙,3.5,
B0FFILIH98,徐州煎饼(七家湾),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,泥马巷与评事街交叉口东北50米,118.780251,32.029822,,320104,秦淮区,4818063211,,,,,
B0FFFLJSL0,正宗徐州杂粮煎饼(华电路店),,"杂粮煎饼,手抓饼",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,迈化路18号仙踪林苑07幢,118.812316,32.104582,15251834998,320113,栖霞区,4818162412,,,,3.5,
B0FFKT8R4P,正宗徐州杂粮煎饼线路新村,,,餐饮服务,快餐厅,快餐厅,050300,diner,和燕路140号东井亭与黄家圩路口毗邻小红山客运站近红山森林动物园旁,118.796944,32.094921,,320106,鼓楼区,4818161312,,,红山,,
B0FFFA07F2,正宗徐州杂粮煎饼(五条巷),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,五条巷与大方巷交叉口南50米,118.773872,32.063975,,320106,鼓楼区,4818067122,,,,3.5,
B0FFHWEEQ1,徐州杂粮煎饼菜煎饼(马台街分店),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,马台街70号3楼附近,118.775187,32.071705,18914869789,320106,鼓楼区,4818068210,,,,4.5,18.00
B0FFIBBSLD,正宗杂粮煎饼,,"上海生煎,绿豆爽,酸梅汤,韭菜煎包,现磨红豆浆,酒酿饼,里脊肉,老面包,王中王火腿肠,红枣豆浆,黑豆奶,黑米粥,芝麻油饼,葱油饼,五香茶叶蛋,鸡蛋饼,大饼,麻团,煎饼",餐饮服务,中餐厅,中餐厅,050100,diner,文体路78号,118.761041,32.030191,13218497897,320105,建邺区,4818063012,,,莫愁湖,3.5,
B0FFH73QRP,山东杂粮煎饼(来凤街店),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,双塘街道集庆路五福街242号,118.771311,32.022491,18362935255,320104,秦淮区,4818062122,,,集庆门,3.5,15.00
B0FFFA1AHB,山东杂粮煎饼(水佐岗48巷),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,人和街仁和街3号,118.771871,32.069134,,320106,鼓楼区,4818068102,,,,3.5,
B0FFFS6GC6,正宗徐州杂粮煎饼店(二条巷店),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,四牌楼2号东南大学宿舍区内,118.778665,32.060856,15050541309,320106,鼓楼区,4818067200,,,南大,3.5,
B0FFL10C14,庐州百味鸡,,,餐饮服务,快餐厅,快餐厅,050300,diner,招贤西路19北70米,118.934503,32.421649,,320116,六合区,4818570412,,,,,
B0FFJ1FZR4,庙东排骨(大厂步行街店),B00190994M,"酥香掌中宝,绝味炸肉,留香排骨,椒盐排骨饭,果木烟熏香排骨,蒜蓉梭子蟹,六合八戒香耳卷饼,香酥鸡柳卷,六合猪头肉卷,串串买送,绝味鸭肠,绝味小鸡胗,小里脊,绝味小牛肉,绝味小鸡肉,草原小羊肉,黄金鸡翅中,鱿米花,唐扬牛蛙,真香鸭肠串,真香鸭掌,真香鸭翅根,真香鸭头,真香鸭心串,真香卤猪蹄",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,葛关路298号永利购物中心F1,118.763647,32.231150,13913311458,320116,六合区,4818267120,,,,3.5,16.00
B0FFJ1TEXL,荠菜饺子馆,,"冷冻荠菜水饺,冷冻香菇水饺,冷冻玉米水饺,冷冻白菜水饺,荠菜鲜肉水饺,荠菜馄饨,茶叶蛋,芹菜鲜肉水饺生,芹菜鲜肉水饺,冷冻韭菜水饺,水煮荷包蛋,油煎荷包蛋,鲜肉馄饨,玉米鲜肉水饺,白菜肉,全肉,荠菜肉",餐饮服务,快餐厅,快餐厅,050300,diner,大厂街道杨村路125号,118.761562,32.237808,18755692323;15155667989,320116,六合区,4818268012,,,,3.5,
B0FFKQ7EXO,和丽饺子馆,,"可乐,北大仓,三鲜面,东北大拉皮,家常凉菜,回锅肉,排骨炖酸菜,芹菜肉,油渣酸菜,地三鲜,酸菜肉,荠菜肉,皮冻,哈尔滨红肠,小鸡炖蘑菇,韭菜肉,牛肉大葱萝卜,韭菜鸡蛋,溜肉段,锅包肉,酱大骨,香菇猪肉,腰花面,肥肠面,牛肉面",餐饮服务,快餐厅,快餐厅,050300,diner,潘营路47号,118.768310,32.231564,13803672334,320116,六合区,4818267121,,,,,
B0FFFLJUL9,福建沙县小吃馆(璟湖广场西),,"牛腩面,拌馄饨,拌饺,中国劲洒,大排炒饭,洋葱炒鸡蛋,黄焖鸡米饭,黄焖排骨饭,芹菜水饺,荠菜水饺,青椒炒鸡蛋,韭菜水饺,鸭腿米线,鸡腿米线,鸭胗米线,馄饨米线,青菜肉丝米线,雪菜肉丝米线,鸭腿面,大肉面,青菜肉丝面,柳叶蒸饺,扁肉馄饨,葱油拌面,三鲜炒面",餐饮服务,中餐厅,特色/地方风味餐厅,050118,diner,龙池街道雄州南路216号瑞景国际花园02幢,118.815396,32.318659,13585142816,320116,六合区,4818368500,,,龙池,3.5,11.00
B0FFIK88ZW,嚼味小肠牛肉面,,"芬达,可乐,雪碧,干煸大肠,五香小肚丝,羊肉面,小肠面,酸菜鱼面,青椒土豆丝,红烧带鱼,西红柿炒蛋,青椒肉丝,白菜牛肉粉丝,大肠豆腐,白菜羊肉粉丝,腐竹牛肉,土豆牛肉,虾仁水饺,白菜猪肉水饺,荠菜猪肉水饺,芹菜猪肉水饺,牛肉炒面,腰肚面,牛筋面,青蒜小肚",餐饮服务,快餐厅,快餐厅,050300,diner,大厂街道湖滨路60号,118.738307,32.199901,13813005817,320116,六合区,4818253920,,,,,
